node_1;node_2;chunk_id;count;edge
baptism and vassalage of emperor otto the great;miesco i;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
baptism and vassalage of emperor otto the great;slavic peoples;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;6;contextual proximity
baptism and vassalage of emperor otto the great;yoke of imperial vassalage;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
base in central bohemia;bořivoj;9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633;5;contextual proximity
basilica de san clemente;apostles to the slavs;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;being thrown overboard in the black sea with an anchor attached to his feet;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;great diplomatic success;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;hebrew, greek and latin;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;konstantine (st cyrill);048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;8;contextual proximity
basilica de san clemente;miraculously recovered;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;recovery of the relics of san clemente;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;san clemente;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;san clemente's body including anchor;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;slavic nations and others;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;st cyrill and method;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;the reformation;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;4;contextual proximity
basilica de san clemente;western europeans hearing the bible;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica de san clemente;western europeans hearing the bible in a language they understood;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
basilica of san clemente;saint clement;48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc;4;contextual proximity
basilica of san clemente;saint cyrill and saint method;48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc;2;contextual proximity
bavaria;king henry the fowler;29d6dbd3c7be42a684bf7b6ac2e094f2,29d6dbd3c7be42a684bf7b6ac2e094f2;2;contextual proximity
bavaria;wenceslaus;29d6dbd3c7be42a684bf7b6ac2e094f2,29d6dbd3c7be42a684bf7b6ac2e094f2;2;contextual proximity
bavarian church;carolingians;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;local warlords;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;method;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;method’s pupils;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;moravian empire;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;moravian slavic church;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;period of time;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;pope;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;4;contextual proximity
bavarian church;pupils;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;rebellion;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;slavic language;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
bavarian church;st. method;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;4;contextual proximity
bavarian church;svatopluk;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;8;contextual proximity
bavarian church;wiching;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;4;contextual proximity
bavarian missionaries;carolingian empire;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;6;contextual proximity
bavarian missionaries;emperor in constantinople;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
bavarian missionaries;frankish kingdom of east francia;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
bavarian missionaries;franks;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
bavarian missionaries;missionaries;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
bavarian missionaries;moravians;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;8;contextual proximity
bavarian missionaries;peoples;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;6;contextual proximity
bavarian missionaries;pope;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
bavarian missionaries;prince ratislav;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
bavarian missionaries;saxons;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
bavarian missionaries;two brothers;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
becoming a christian;iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;2;contextual proximity
becoming a christian;king harold;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
becoming a christian;poppo;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
becoming christian;vikings;1abda0d3e8ce4dc9aecebf4fe01d035f,1abda0d3e8ce4dc9aecebf4fe01d035f;2;contextual proximity
began preaching on the jutland peninsula;ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
began preaching on the jutland peninsula;benedictine monastery in corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
began preaching on the jutland peninsula;first more intense encounter;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
began preaching on the jutland peninsula;frankish nobleman from near amiens;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
began preaching on the jutland peninsula;man called ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
being thrown overboard in the black sea with an anchor attached to his feet;basilica de san clemente;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
being thrown overboard in the black sea with an anchor attached to his feet;konstantine (st cyrill);048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;4;contextual proximity
being thrown overboard in the black sea with an anchor attached to his feet;the reformation;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
benedictine monastery in corbie;abbey founded by monks from corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;8;contextual proximity
benedictine monastery in corbie;began preaching on the jutland peninsula;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;chronicler from corvey;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;closely associated with the carolingian family;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;converted danish ruler;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;corvey;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;extended his activities beyond the borders of the conquered territory;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;famed school and scriptorium;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;first more intense encounter;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
benedictine monastery in corbie;frankish nobleman from near amiens;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
benedictine monastery in corbie;had some initial success and converted one of the minor danish rulers;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;joined the benedictine monastery in corbie as a child;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;lost power;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;man called ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
benedictine monastery in corbie;monks from corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;relations between the danes and the east francian;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;roped into missionary work in the recently acquired land of the saxons;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;sent out to saxony in 822;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
benedictine monastery in corbie;widukind of corvey;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
between the rhine and the elbe river;hermann billung and margrave gero;3b1d78faf9064a97b1b667d4aa940745,3b1d78faf9064a97b1b667d4aa940745;2;contextual proximity
bishop of prague;bohemian ruler;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bishop of prague;boleslaus;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemia;bohemian ruler;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemia;boleslaus;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian dukes and later kings;army;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;4;contextual proximity
bohemian dukes and later kings;bohemian semi pagans;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;boleslaus;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;4;contextual proximity
bohemian dukes and later kings;civil wars;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;duke boleslaus i of bohemia;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;4;contextual proximity
bohemian dukes and later kings;justice, taxation, building of castles and cities;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;kings and emperors;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;making an attempt at bringing boleslaus to heel;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;providing military assistance and involvement in the election of the emperor;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;travel to prague;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian dukes and later kings;vassal status in the east francian kingdom;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian ruler;bishop of prague;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;bohemia;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;boleslaus;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;9;contextual proximity
bohemian ruler;boleslaus' son, duke boleslaus ii;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;civil wars;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;cult of his murdered brother;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;end of economic model;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;good king wenceslaus;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;justice, taxation, building of castles and cities;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;latin christianity;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;local aristocrats;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;regular raids into silesia and northern moravia;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian ruler;trade in slaves;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
bohemian semi pagans;army;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian semi pagans;bohemian dukes and later kings;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian semi pagans;boleslaus;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian semi pagans;duke boleslaus i of bohemia;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
bohemian warlords;bořivoj;9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633,9dd420f1a6cc44b6a03b937e809da633;5;contextual proximity
bohemians;modern academic research on the vikings;ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951;4;contextual proximity
bohemians;scandinavian history podcast by mikael shainkman;ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951;3;contextual proximity
bohemians;slavic pagan people;ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951;6;contextual proximity
bohemians;tv series vikings;ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951;4;contextual proximity
bohemians;vikings;ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951,ca4f0d0d09ad40488bc03c767fc6e951;3;contextual proximity
boleslaus;army;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;4;contextual proximity
boleslaus;bishop of prague;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
boleslaus;bohemia;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
boleslaus;bohemian dukes and later kings;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;4;contextual proximity
boleslaus;bohemian ruler;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;9;contextual proximity
